Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,No_Proc_Preffered,Combi_Task,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
0.0037297117091009704,0.0442112557140369,6,"(3, 4)","""Node3""","""Node3""","""Node4""","""Node6""","""Node3""","""Node6""","""Node2""","""Node4""","""Node5""","""Node1""","""Node1""","(0, 5, 1)",6,"(3, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00502248535104039,0.04623987696509397,6,"(6, 7)","""Node4""","""Node6""","""Node4""","""Node4""","""Node3""","""Node6""","""Node5""","""Node1""","""Node2""","""Node5""","""Node5""","(0, 5, 1)",6,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node1""","""Node1""","""Node1""","""Node4""","""Node2""","""Node4""","""Node1""","""Node4""","""Node2""","""Node3""","""Node3""","(0, 2, 2)",4,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00433584486004048,0.04794970113552886,4,"(6, 8)","""Node1""","""Node2""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""","""Node1""","""Node3""","""Node4""","""Node4""","(1, 1, 2)",4,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00348350076682421,0.0,5,"(5, 7)","""Node1""","""Node4""","""Node1""","""Node2""","""Node5""","""Node4""","""Node5""","""Node3""","""Node5""","""Node2""","""Node3""","(2, 2, 1)",5,"(5, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00377076985558305,0.0,5,"(7, 8)","""Node3""","""Node1""","""Node3""","""Node3""","""Node4""","""Node1""","""Node5""","""Node5""","""Node4""","""Node5""","""Node2""","(2, 2, 1)",5,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 7)","""Node4""","""Node4""","""Node1""","""Node2""","""Node1""","""Node4""","""Node1""","""Node5""","""Node3""","""Node2""","""Node5""","(3, 2, 0)",5,"(5, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00530874606635924,0.041411303244924126,5,"(5, 8)","""Node2""","""Node3""","""Node2""","""Node2""","""Node4""","""Node5""","""Node3""","""Node1""","""Node5""","""Node1""","""Node1""","(3, 2, 0)",5,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 7)","""Node1""","""Node2""","""Node1""","""Node1""","""Node6""","""Node2""","""Node1""","""Node5""","""Node3""","""Node4""","""Node4""","(0, 1, 5)",6,"(5, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 7)","""Node2""","""Node2""","""Node3""","""Node1""","""Node3""","""Node2""","""Node4""","""Node1""","""Node4""","""Node4""","""Node1""","(1, 2, 1)",4,"(5, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00508746658777981,0.04441486790421898,4,"(6, 7)","""Node3""","""Node3""","""Node3""","""Node1""","""Node2""","""Node3""","""Node1""","""Node1""","""Node2""","""Node4""","""Node1""","(1, 2, 1)",4,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00461543785273032,0.047218106618412914,4,"(7, 8)","""Node1""","""Node2""","""Node1""","""Node1""","""Node3""","""Node2""","""Node4""","""Node4""","""Node3""","""Node4""","""Node2""","(1, 2, 1)",4,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node2""","""Node2""","""Node4""","""Node2""","""Node5""","""Node1""","""Node3""","""Node4""","""Node5""","""Node1""","""Node1""","(4, 1, 0)",5,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00483738307834178,0.03956964885399896,5,"(6, 8)","""Node3""","""Node5""","""Node3""","""Node5""","""Node2""","""Node4""","""Node5""","""Node3""","""Node2""","""Node1""","""Node1""","(4, 1, 0)",5,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0046629576933310294,0.048837887294696285,6,"(5, 6)","""Node6""","""Node1""","""Node6""","""Node6""","""Node2""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node4""","(0, 3, 3)",6,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.003982788230817829,0.04672370222036403,6,"(6, 8)","""Node5""","""Node2""","""Node1""","""Node5""","""Node4""","""Node2""","""Node1""","""Node6""","""Node3""","""Node6""","""Node4""","(0, 3, 3)",6,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node3""","""Node1""","""Node3""","""Node3""","""Node5""","""Node1""","""Node1""","""Node6""","""Node2""","""Node6""","""Node4""","(1, 5, 0)",6,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00384319603124552,0.04130578396087697,6,"(3, 4)","""Node5""","""Node5""","""Node6""","""Node1""","""Node5""","""Node2""","""Node3""","""Node6""","""Node4""","""Node1""","""Node1""","(3, 3, 0)",6,"(3, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node4""","""Node3""","""Node4""","""Node4""","""Node5""","""Node6""","""Node2""","""Node3""","""Node1""","""Node2""","""Node2""","(3, 3, 0)",6,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00737424170705605,0.0367974750501042,6,"(5, 6)","""Node3""","""Node1""","""Node3""","""Node3""","""Node2""","""Node2""","""Node1""","""Node4""","""Node6""","""Node5""","""Node5""","(6, 0, 0)",6,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node1""","""Node3""","""Node1""","""Node3""","""Node4""","""Node3""","""Node1""","""Node3""","""Node2""","""Node4""","""Node5""","(1, 4, 0)",5,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00476244986144391,0.04488271189188413,5,"(6, 8)","""Node1""","""Node3""","""Node1""","""Node1""","""Node5""","""Node4""","""Node3""","""Node5""","""Node2""","""Node4""","""Node5""","(3, 0, 2)",5,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00439329623083159,0.04775053175840517,6,"(3, 4)","""Node4""","""Node5""","""Node2""","""Node5""","""Node3""","""Node5""","""Node4""","""Node2""","""Node6""","""Node1""","""Node3""","(2, 0, 4)",6,"(3, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00398336549289334,0.04694804323533358,6,"(5, 8)","""Node1""","""Node2""","""Node6""","""Node1""","""Node5""","""Node2""","""Node6""","""Node2""","""Node3""","""Node4""","""Node4""","(2, 0, 4)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.003960564238238521,0.03886344816275628,6,"(3, 4)","""Node6""","""Node6""","""Node1""","""Node4""","""Node6""","""Node2""","""Node4""","""Node1""","""Node5""","""Node3""","""Node3""","(4, 2, 0)",6,"(3, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node3""","""Node1""","""Node3""","""Node3""","""Node6""","""Node4""","""Node2""","""Node1""","""Node5""","""Node2""","""Node2""","(4, 2, 0)",6,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0059574931030807795,0.0396127575180493,6,"(5, 8)","""Node1""","""Node3""","""Node1""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node5""","""Node2""","""Node2""","(5, 1, 0)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.004793945882587571,0.03944013088057119,6,"(7, 8)","""Node2""","""Node6""","""Node2""","""Node4""","""Node3""","""Node1""","""Node6""","""Node3""","""Node3""","""Node5""","""Node1""","(5, 1, 0)",6,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00371011522078926,0.044329773721524315,6,"(5, 6)","""Node3""","""Node6""","""Node3""","""Node3""","""Node6""","""Node3""","""Node4""","""Node2""","""Node1""","""Node5""","""Node5""","(0, 5, 1)",6,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node4""","""Node6""","""Node4""","""Node3""","""Node3""","""Node6""","""Node4""","""Node4""","""Node1""","""Node5""","""Node2""","(0, 5, 1)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node1""","""Node2""","""Node1""","""Node1""","""Node3""","""Node2""","""Node1""","""Node4""","""Node3""","""Node4""","""Node4""","(0, 2, 2)",4,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00510593831448134,0.0,4,"(5, 6)","""Node4""","""Node2""","""Node4""","""Node4""","""Node2""","""Node4""","""Node1""","""Node4""","""Node2""","""Node3""","""Node1""","(1, 0, 3)",4,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node3""","""Node1""","""Node3""","""Node3""","""Node4""","""Node2""","""Node1""","""Node2""","""Node2""","""Node4""","""Node4""","(1, 0, 3)",4,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node1""","""Node1""","""Node1""","""Node4""","""Node2""","""Node3""","""Node1""","""Node2""","""Node3""","""Node4""","(1, 1, 2)",4,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00395215874585474,0.04582569601489482,5,"(5, 8)","""Node2""","""Node1""","""Node2""","""Node3""","""Node5""","""Node1""","""Node3""","""Node4""","""Node4""","""Node5""","""Node5""","(1, 3, 1)",5,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node4""","""Node1""","""Node2""","""Node4""","""Node3""","""Node3""","""Node1""","""Node2""","""Node3""","""Node5""","""Node5""","(2, 2, 1)",5,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00530874606635924,0.0,5,"(5, 8)","""Node2""","""Node2""","""Node4""","""Node4""","""Node3""","""Node2""","""Node4""","""Node2""","""Node5""","""Node3""","""Node1""","(2, 2, 1)",5,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00382789676142006,0.05125925631729696,6,"(6, 8)","""Node6""","""Node4""","""Node2""","""Node6""","""Node5""","""Node4""","""Node2""","""Node1""","""Node1""","""Node3""","""Node3""","(0, 1, 5)",6,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00461543785273032,0.047218106618412914,4,"(5, 8)","""Node1""","""Node1""","""Node2""","""Node2""","""Node4""","""Node1""","""Node2""","""Node4""","""Node3""","""Node4""","""Node4""","(1, 2, 1)",4,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0061695592358218,0.03965217159736484,5,"(6, 7)","""Node5""","""Node5""","""Node5""","""Node5""","""Node3""","""Node4""","""Node4""","""Node2""","""Node1""","""Node1""","""Node2""","(4, 1, 0)",5,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00357414188498222,0.04910598419429983,6,"(3, 4)","""Node2""","""Node3""","""Node2""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node5""","""Node5""","""Node4""","(0, 3, 3)",6,"(3, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 7)","""Node2""","""Node3""","""Node6""","""Node2""","""Node6""","""Node3""","""Node2""","""Node5""","""Node4""","""Node1""","""Node1""","(0, 3, 3)",6,"(5, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0035509728727573203,0.042716722300504224,6,"(3, 4)","""Node3""","""Node5""","""Node3""","""Node3""","""Node4""","""Node5""","""Node2""","""Node3""","""Node6""","""Node1""","""Node4""","(1, 5, 0)",6,"(3, 4)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0040832621636464,0.041379057286999914,6,"(5, 8)","""Node5""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node4""","""Node2""","""Node1""","""Node2""","""Node2""","(1, 5, 0)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00548881450956721,0.04119020522460061,6,"(5, 8)","""Node6""","""Node6""","""Node6""","""Node6""","""Node1""","""Node2""","""Node4""","""Node3""","""Node3""","""Node5""","""Node5""","(3, 3, 0)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node4""","""Node2""","""Node6""","""Node2""","""Node5""","""Node2""","""Node6""","""Node2""","""Node1""","""Node3""","""Node3""","(6, 0, 0)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00430893301539469,0.03767371311998023,6,"(6, 8)","""Node2""","""Node2""","""Node4""","""Node2""","""Node5""","""Node1""","""Node4""","""Node2""","""Node3""","""Node6""","""Node5""","(6, 0, 0)",6,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node2""","""Node3""","""Node2""","""Node2""","""Node4""","""Node5""","""Node1""","""Node3""","""Node4""","""Node1""","""Node5""","(1, 4, 0)",5,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00467015534271744,0.0,5,"(6, 7)","""Node5""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node1""","""Node3""","""Node4""","""Node4""","""Node3""","(1, 4, 0)",5,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00518431389091919,0.04286438548760413,5,"(7, 8)","""Node4""","""Node4""","""Node4""","""Node4""","""Node3""","""Node5""","""Node1""","""Node3""","""Node3""","""Node2""","""Node5""","(1, 4, 0)",5,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00462675470210795,0.04123539409368557,5,"(5, 8)","""Node3""","""Node1""","""Node3""","""Node1""","""Node2""","""Node1""","""Node3""","""Node1""","""Node5""","""Node4""","""Node4""","(3, 0, 2)",5,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00429810842287764,0.04949597067676684,5,"(6, 7)","""Node1""","""Node5""","""Node1""","""Node3""","""Node4""","""Node5""","""Node4""","""Node2""","""Node4""","""Node3""","""Node3""","(3, 0, 2)",5,"(6, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00412569174396609,0.04758588011910013,6,"(6, 8)","""Node2""","""Node6""","""Node2""","""Node1""","""Node3""","""Node6""","""Node4""","""Node6""","""Node3""","""Node5""","""Node5""","(2, 0, 4)",6,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00422399570680995,0.0389626222067507,6,"(6, 8)","""Node6""","""Node2""","""Node6""","""Node6""","""Node5""","""Node1""","""Node2""","""Node1""","""Node4""","""Node3""","""Node5""","(4, 2, 0)",6,"(6, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00486263412171856,0.03839968899861447,6,"(5, 6)","""Node2""","""Node6""","""Node2""","""Node2""","""Node6""","""Node1""","""Node3""","""Node5""","""Node1""","""Node4""","""Node4""","(5, 1, 0)",6,"(5, 6)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.004005874710214121,0.05299319134123872,6,"(5, 8)","""Node5""","""Node1""","""Node5""","""Node5""","""Node3""","""Node6""","""Node1""","""Node1""","""Node4""","""Node2""","""Node2""","(0, 0, 6)",6,"(5, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00423690453062232,0.055036518314154785,6,"(7, 8)","""Node4""","""Node6""","""Node4""","""Node4""","""Node2""","""Node1""","""Node3""","""Node6""","""Node5""","""Node6""","""Node1""","(0, 0, 6)",6,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 7)","""Node2""","""Node3""","""Node2""","""Node2""","""Node5""","""Node1""","""Node6""","""Node3""","""Node4""","""Node6""","""Node6""","(0, 5, 1)",6,"(5, 7)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00447125379054809,0.044334432263540335,6,"(7, 8)","""Node5""","""Node1""","""Node5""","""Node5""","""Node4""","""Node1""","""Node2""","""Node5""","""Node6""","""Node3""","""Node4""","(0, 5, 1)",6,"(7, 8)",1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
